"","cycle","state","state_abb","party","vote_share","total_votes"
"1359",2008,"Kansas","KS","other",0.017357784624945,21452
"1360",2008,"Kentucky","KY","dem",0.411681137839288,751985
"1361",2008,"Kentucky","KY","rep",0.573990211428759,1048462
"1362",2008,"Kentucky","KY","other",0.0142673352968871,26060.9999999999
"1363",2008,"Louisiana","LA","dem",0.399329138023451,782989
"1364",2008,"Louisiana","LA","rep",0.585627213107564,1148275
"1365",2008,"Louisiana","LA","other",0.0150436488689851,29497.0000000001
"1366",2008,"Maine","ME","dem",0.57705737297976,421923
"1367",2008,"Maine","ME","rep",0.403840183379082,295273
"1368",2008,"Maine","ME","other",0.019102443641158,13967
"1369",2008,"Maine CD-1","ME-1","dem",0.57705737297976,NA
"1370",2008,"Maine CD-1","ME-1","rep",0.403840183379082,NA
"1371",2008,"Maine CD-1","ME-1","other",0.019102443641158,NA
"1372",2008,"Maine CD-2","ME-2","dem",0.57705737297976,NA
"1373",2008,"Maine CD-2","ME-2","rep",0.403840183379082,NA
"1374",2008,"Maine CD-2","ME-2","other",0.019102443641158,NA
"1375",2008,"Maryland","MD","dem",0.619193447626459,1629467
"1376",2008,"Maryland","MD","rep",0.364745196451127,959862
"1377",2008,"Maryland","MD","other",0.0125634785886587,33061.9999999999
"1378",2008,"Massachusetts","MA","dem",0.613631991028023,1904097
"1379",2008,"Massachusetts","MA","rep",0.357349592893318,1108854
"1380",2008,"Massachusetts","MA","other",0.0290184160786595,90044
"1381",2008,"Michigan","MI","dem",0.574332473074595,2872579
"1382",2008,"Michigan","MI","rep",0.409597056619527,2048639
"1383",2008,"Michigan","MI","other",0.0160704703058784,80378.0000000002
"1384",2008,"Minnesota","MN","dem",0.540602926982798,1573354
"1385",2008,"Minnesota","MN","rep",0.438229310441391,1275409
"1386",2008,"Minnesota","MN","other",0.0178936073054654,52077
"1387",2008,"Mississippi","MS","dem",0.430015544262384,554662
"1388",2008,"Mississippi","MS","rep",0.561761889810174,724597
"1389",2008,"Mississippi","MS","other",0.00822256592744202,10606
"1390",2008,"Missouri","MO","dem",0.492926478657051,1441911
"1391",2008,"Missouri","MO","rep",0.494260744118788,1445814
"1392",2008,"Missouri","MO","other",0.0127854287135432,37400.0000000001
"1393",2008,"Montana","MT","dem",0.472684647700818,231667
"1394",2008,"Montana","MT","rep",0.495324509445858,242763
"1395",2008,"Montana","MT","other",0.0319908428533245,15679
"1396",2008,"Nebraska","NE","dem",0.415982657769247,333319
"1397",2008,"Nebraska","NE","rep",0.565318533697916,452979
"1398",2008,"Nebraska","NE","other",0.015158227887595,12146
"1399",2008,"Nebraska CD-1","NE-1","dem",0.4433,NA
"1400",2008,"Nebraska CD-1","NE-1","rep",0.541,NA
"1401",2008,"Nebraska CD-1","NE-1","other",0.0157,NA
"1402",2008,"Nebraska CD-2","NE-2","dem",0.4997,NA
"1403",2008,"Nebraska CD-2","NE-2","rep",0.4875,NA
"1404",2008,"Nebraska CD-2","NE-2","other",0.0128,NA
"1405",2008,"Nebraska CD-3","NE-3","dem",0.2963,NA
"1406",2008,"Nebraska CD-3","NE-3","rep",0.6864,NA
"1407",2008,"Nebraska CD-3","NE-3","other",0.0173,NA
"1408",2008,"Nevada","NV","dem",0.551466759243187,533736
"1409",2008,"Nevada","NV","rep",0.426541151089841,412827
"1410",2008,"Nevada","NV","other",0.0219920896669725,21285
"1411",2008,"New Hampshire","NH","dem",0.541268970561346,384826
"1412",2008,"New Hampshire","NH","rep",0.445214284709622,316534
"1413",2008,"New Hampshire","NH","other",0.00879221345485745,6251
"1414",2008,"New Jersey","NJ","dem",0.57272137151886,2215422
"1415",2008,"New Jersey","NJ","rep",0.417039338592749,1613207
"1416",2008,"New Jersey","NJ","other",0.010239289888391,39607.9999999999
"1417",2008,"New Mexico","NM","dem",0.569074802627934,472422
"1418",2008,"New Mexico","NM","rep",0.417790348343327,346832
"1419",2008,"New Mexico","NM","other",0.0131348490287391,10904
"1420",2008,"New York","NY","dem",0.622239468719256,4804945
"1421",2008,"New York","NY","rep",0.356483323856106,2752771
"1422",2008,"New York","NY","other",0.021186298557411,163601
"1423",2008,"North Carolina","NC","dem",0.497036663990474,2142651
"1424",2008,"North Carolina","NC","rep",0.493747986186486,2128474
"1425",2008,"North Carolina","NC","other",0.00596680330635413,25722
"1426",2008,"North Dakota","ND","dem",0.446205400147179,141278
"1427",2008,"North Dakota","ND","rep",0.53250100277619,168601
"1428",2008,"North Dakota","ND","other",0.0212935970766311,6742.00000000002
"1429",2008,"Ohio","OH","dem",0.515042700605254,2940044
"1430",2008,"Ohio","OH","rep",0.469105783632749,2677820
"1431",2008,"Ohio","OH","other",0.0157623481391295,89976.9999999999
"1432",2008,"Oklahoma","OK","dem",0.343549188773065,502496
"1433",2008,"Oklahoma","OK","rep",0.656450811226935,960165
"1434",2008,"Oklahoma","OK","other",0,0
"1435",2008,"Oregon","OR","dem",0.567488062569207,1037291
"1436",2008,"Oregon","OR","rep",0.404009816922922,738475
"1437",2008,"Oregon","OR","other",0.0285021205078715,52098
"1438",2008,"Pennsylvania","PA","dem",0.544855280120374,3276363
"1439",2008,"Pennsylvania","PA","rep",0.441670524799144,2655885
"1440",2008,"Pennsylvania","PA","other",0.0118186903901902,71068.9999999998
"1441",2008,"Rhode Island","RI","dem",0.628640046124562,296571
"1442",2008,"Rhode Island","RI","rep",0.350578464747354,165391
"1443",2008,"Rhode Island","RI","other",0.0165442189560079,7805.00000000002
"1444",2008,"South Carolina","SC","dem",0.448965600173662,862448.999999999
"1445",2008,"South Carolina","SC","rep",0.538736439786379,1034896
"1446",2008,"South Carolina","SC","other",0.012297960039959,23624
"1447",2008,"South Dakota","SD","dem",0.447474311146017,170924
"1448",2008,"South Dakota","SD","rep",0.531589763727993,203054
"1449",2008,"South Dakota","SD","other",0.0209359251259899,7996.99999999999
"1450",2008,"Tennessee","TN","dem",0.41828538062713,1087437
"1451",2008,"Tennessee","TN","rep",0.568969542828942,1479178
"1452",2008,"Tennessee","TN","other",0.0127450765439279,33134
"1453",2008,"Texas","TX","dem",0.436831214458896,3528633
"1454",2008,"Texas","TX","rep",0.554523604523264,4479328
"1455",2008,"Texas","TX","other",0.00694694529880989,56116
"1456",2008,"Utah","UT","dem",0.344057456660752,327670
"1457",2008,"Utah","UT","rep",0.625838697145017,596030
"1458",2008,"Utah","UT","other",0.0300702458078268,28638
"1459",2008,"Vermont","VT","dem",0.674556831956092,219262
"1460",2008,"Vermont","VT","rep",0.304492287245498,98974.0000000001
"1461",2008,"Vermont","VT","other",0.0164469028998972,5345.99999999999
"1462",2008,"Virginia","VA","dem",0.526294698731757,1959532
"1463",2008,"Virginia","VA","rep",0.463305006902553,1725005
"1464",2008,"Virginia","VA","other",0.00869345680935524,32368
"1465",2008,"Washington","WA","dem",0.576528922136484,1750848
"1466",2008,"Washington","WA","rep",0.404763049421149,1229216
"1467",2008,"Washington","WA","other",0.0187080284423675,56814.0000000001
"1468",2008,"West Virginia","WV","dem",0.425897503822968,303857
"1469",2008,"West Virginia","WV","rep",0.557103431069548,397466
"1470",2008,"West Virginia","WV","other",0.0168743193295685,12039
"1471",2008,"Wisconsin","WI","dem",0.562177865179424,1677211
"1472",2008,"Wisconsin","WI","rep",0.423136624883481,1262393
"1473",2008,"Wisconsin","WI","other",0.0146855099370956,43812.9999999999
"1474",2008,"Wyoming","WY","dem",0.325094937702037,82868
"1475",2008,"Wyoming","WY","rep",0.647137745974955,164958
"1476",2008,"Wyoming","WY","other",0.021800364058626,5557
"1477",2012,"Alabama","AL","dem",0.383590330987525,795696.000000001
"1478",2012,"Alabama","AL","rep",0.605458223298228,1255925
"1479",2012,"Alabama","AL","other",0.00901781676853049,18706
"1480",2012,"Alaska","AK","dem",0.408126591124644,122640
"1481",2012,"Alaska","AK","rep",0.548015773972945,164676
"1482",2012,"Alaska","AK","other",0.0343067272333982,10309
"1483",2012,"Arizona","AZ","dem",0.445897669417994,1025232
"1484",2012,"Arizona","AZ","rep",0.536545331659747,1233654
"1485",2012,"Arizona","AZ","other",0.0173604134210487,39915.9999999999
"1486",2012,"Arkansas","AR","dem",0.368789903017201,394409
"1487",2012,"Arkansas","AR","rep",0.605669360841091,647744
"1488",2012,"Arkansas","AR","other",0.0255407361417078,27315
"1489",2012,"California","CA","dem",0.602389591416896,7854284.99999999
"1490",2012,"California","CA","rep",0.371203785207048,4839958
"1491",2012,"California","CA","other",0.024623525918954,321055
"1492",2012,"Colorado","CO","dem",0.514922265516152,1323101
"1493",2012,"Colorado","CO","rep",0.46127091639048,1185243
"1494",2012,"Colorado","CO","other",0.0238068180933686,61172.0000000001
"1495",2012,"Connecticut","CT","dem",0.580850132588544,905083
"1496",2012,"Connecticut","CT","rep",0.40745114246915,634891.999999999
"1497",2012,"Connecticut","CT","other",0.0111095851377612,17311.0000000001
"1498",2012,"Delaware","DE","dem",0.586107419845853,242584
"1499",2012,"Delaware","DE","rep",0.399826040735461,165484
"1500",2012,"Delaware","DE","other",0.0140665394186861,5821.99999999999
"1501",2012,"District of Columbia","DC","dem",0.909131139281873,267070
"1502",2012,"District of Columbia","DC","rep",0.0727829141760052,21381
"1503",2012,"District of Columbia","DC","other",0.0154579866831879,4541.00000000001
"1504",2012,"Florida","FL","dem",0.500078650686987,4237756
"1505",2012,"Florida","FL","rep",0.491309777619755,4163447
"1506",2012,"Florida","FL","other",0.00860626144432399,72931
"1507",2012,"Georgia","GA","dem",0.455079596668821,1773827
"1508",2012,"Georgia","GA","rep",0.533292421775245,2078688
"1509",2012,"Georgia","GA","other",0.0116279815559339,45323.9999999998
"1510",2012,"Hawaii","HI","dem",0.701479324456319,306658
"1511",2012,"Hawaii","HI","rep",0.276821476853959,121015
"1512",2012,"Hawaii","HI","other",0.0216991986897216,9486
"1513",2012,"Idaho","ID","dem",0.326223335592098,212787
"1514",2012,"Idaho","ID","rep",0.645297834958928,420911
"1515",2012,"Idaho","ID","other",0.0284788294489739,18576
"1516",2012,"Illinois","IL","dem",0.576021353624771,3019512
"1517",2012,"Illinois","IL","rep",0.407327412708169,2135216
"1518",2012,"Illinois","IL","other",0.0164919437452857,86451.0000000001
"1519",2012,"Indiana","IN","dem",0.439273029040584,1152887
"1520",2012,"Indiana","IN","rep",0.541255323802245,1420543
"1521",2012,"Indiana","IN","other",0.019093294276241,50110.9999999999
"1522",2012,"Iowa","IA","dem",0.519880165341491,822544
"1523",2012,"Iowa","IA","rep",0.461778685105361,730617
"1524",2012,"Iowa","IA","other",0.0136375127987966,21577
"1525",2012,"Kansas","KS","dem",0.37994570553919,440726
"1526",2012,"Kansas","KS","rep",0.597113203692161,692634
"1527",2012,"Kansas","KS","other",0.0219600317594147,25473
"1528",2012,"Kentucky","KY","dem",0.378013278344458,679370
"1529",2012,"Kentucky","KY","rep",0.604931415993216,1087190
"1530",2012,"Kentucky","KY","other",0.0168438670563072,30272
"1531",2012,"Louisiana","LA","dem",0.405774636233022,809141.000000001
"1532",2012,"Louisiana","LA","rep",0.577845757284743,1152262
"1533",2012,"Louisiana","LA","other",0.016379606482236,32661.9999999999
"1534",2012,"Maine","ME","dem",0.553710341934825,401306
"1535",2012,"Maine","ME","rep",0.403273920398257,292276
"1536",2012,"Maine","ME","other",0.0400809649565786,29049
"1537",2012,"Maine CD-1","ME-1","dem",0.595682911390715,223035
"1538",2012,"Maine CD-1","ME-1","rep",0.3817568018717,142937
"1539",2012,"Maine CD-1","ME-1","other",0.0225602867375854,8446.99999999999
"1540",2012,"Maine CD-2","ME-2","dem",0.529399867945965,177998
"1541",2012,"Maine CD-2","ME-2","rep",0.443793757770071,149215
"1542",2012,"Maine CD-2","ME-2","other",0.0268063742839638,9013.00000000001
"1543",2012,"Maryland","MD","dem",0.619741907793185,1677844
"1544",2012,"Maryland","MD","rep",0.358977323389454,971869
"1545",2012,"Maryland","MD","other",0.0174729539505202,47305
"1546",2012,"Massachusetts","MA","dem",0.603383083202165,1921290
"1547",2012,"Massachusetts","MA","rep",0.373191223153349,1188314
"1548",2012,"Massachusetts","MA","other",0.0234256936444867,74592
"1549",2012,"Michigan","MI","dem",0.542082042105188,2564569
"1550",2012,"Michigan","MI","rep",0.447109160274202,2115256
"1551",2012,"Michigan","MI","other",0.00912351634266273,43163
"1552",2012,"Minnesota","MN","dem",0.526523031532463,1546167
"1553",2012,"Minnesota","MN","rep",0.449582011066687,1320225
"1554",2012,"Minnesota","MN","other",0.0202713309888676,59528
"1555",2012,"Mississippi","MS","dem",0.437893595439894,562949.000000001
"1556",2012,"Mississippi","MS","rep",0.552858467435811,710746
"1557",2012,"Mississippi","MS","other",0.00924793712429526,11889
"1558",2012,"Missouri","MO","dem",0.443834835454533,1223796
"1559",2012,"Missouri","MO","rep",0.537637411358771,1482440
"1560",2012,"Missouri","MO","other",0.0185277531866959,51086.9999999999
"1561",2012,"Montana","MT","dem",0.416981373748058,201839
"1562",2012,"Montana","MT","rep",0.553515353849205,267928
"1563",2012,"Montana","MT","other",0.0292636267477606,14165
"1564",2012,"Nebraska","NE","dem",0.38027314417929,302081
"1565",2012,"Nebraska","NE","rep",0.59803192179048,475064
"1566",2012,"Nebraska","NE","other",0.0170158073161551,13517
"1567",2012,"Nebraska CD-1","NE-1","dem",0.408300341503219,108082
"1568",2012,"Nebraska CD-1","NE-1","rep",0.574288283115235,152021
"1569",2012,"Nebraska CD-1","NE-1","other",0.0174113753815467,4608.99999999999
"1570",2012,"Nebraska CD-2","NE-2","dem",0.456980358193959,121889
"1571",2012,"Nebraska CD-2","NE-2","rep",0.528540417730488,140976
"1572",2012,"Nebraska CD-2","NE-2","other",0.0144792240755529,3862
"1573",2012,"Nebraska CD-3","NE-3","dem",0.278177476535647,72110
"1574",2012,"Nebraska CD-3","NE-3","rep",0.702356658166906,182067
"1575",2012,"Nebraska CD-3","NE-3","other",0.0194658652974466,5046
"1576",2012,"Nevada","NV","dem",0.523562494704006,531373
"1577",2012,"Nevada","NV","rep",0.456753156412636,463567
"1578",2012,"Nevada","NV","other",0.0196843488833581,19978
"1579",2012,"New Hampshire","NH","dem",0.51979684150712,369561
"1580",2012,"New Hampshire","NH","rep",0.464037964926889,329918
"1581",2012,"New Hampshire","NH","other",0.0137769138587736,9794.99999999999
"1582",2012,"New Jersey","NJ","dem",0.583423549106376,2122786
"1583",2012,"New Jersey","NJ","rep",0.406235648271444,1478088
"1584",2012,"New Jersey","NJ","other",0.0103408026221802,37625
"1585",2012,"New Mexico","NM","dem",0.529927605204668,415335
"1586",2012,"New Mexico","NM","rep",0.428433266390901,335788
"1587",2012,"New Mexico","NM","other",0.041639128404431,32635
"1588",2012,"New York","NY","dem",0.628355588704111,4471871
"1589",2012,"New York","NY","rep",0.349235272561314,2485432
"1590",2012,"New York","NY","other",0.022360942807875,159138
"1591",2012,"North Carolina","NC","dem",0.483509685770676,2178391
"1592",2012,"North Carolina","NC","rep",0.50393064102143,2270395
"1593",2012,"North Carolina","NC","other",0.00988042718781046,44515
"1594",2012,"North Dakota","ND","dem",0.388175142576693,124966
"1595",2012,"North Dakota","ND","rep",0.584968254165476,188320
"1596",2012,"North Dakota","ND","other",0.0210789856242933,6785.99999999999
"1597",2012,"Ohio","OH","dem",0.506667476583199,2827621
"1598",2012,"Ohio","OH","rep",0.476884408784226,2661407
"1599",2012,"Ohio","OH","other",0.0164289418297161,91686.9999999999
"1600",2012,"Oklahoma","OK","dem",0.332276802569834,443546.999999999
"1601",2012,"Oklahoma","OK","rep",0.667723197430166,891325
"1602",2012,"Oklahoma","OK","other",0,0
"1603",2012,"Oregon","OR","dem",0.54239326652769,970488
"1604",2012,"Oregon","OR","rep",0.421498711765133,754175
"1605",2012,"Oregon","OR","other",0.0361080217071767,64607.0000000001
"1606",2012,"Pennsylvania","PA","dem",0.520768577021407,2990274
"1607",2012,"Pennsylvania","PA","rep",0.466808660336744,2680434
"1608",2012,"Pennsylvania","PA","other",0.0124227626418485,71331.9999999998
"1609",2012,"Rhode Island","RI","dem",0.627009588632639,279677
"1610",2012,"Rhode Island","RI","rep",0.35243661570814,157204
"1611",2012,"Rhode Island","RI","other",0.01745772325462,7787
"1612",2012,"South Carolina","SC","dem",0.440880334073615,865941
"1613",2012,"South Carolina","SC","rep",0.545611312558614,1071645
"1614",2012,"South Carolina","SC","other",0.0135083533677712,26532
"1615",2012,"South Dakota","SD","dem",0.398661407583525,145039
"1616",2012,"South Dakota","SD","rep",0.578893118755411,210610
"1617",2012,"South Dakota","SD","other",0.022445473661064,8166
"1618",2012,"Tennessee","TN","dem",0.390758149937952,960709
"1619",2012,"Tennessee","TN","rep",0.594787147199376,1462330
"1620",2012,"Tennessee","TN","other",0.0144547028626722,35538
"1621",2012,"Texas","TX","dem",0.413833582837609,3308124
"1622",2012,"Texas","TX","rep",0.571669774680564,4569843
"1623",2012,"Texas","TX","other",0.0141655129674046,113237
"1624",2012,"Utah","UT","dem",0.247496658279604,251813
"1625",2012,"Utah","UT","rep",0.727905331026891,740600
"1626",2012,"Utah","UT","other",0.024559679194842,24988
"1627",2012,"Vermont","VT","dem",0.665705503023823,199239
"1628",2012,"Vermont","VT","rep",0.309726352367269,92697.9999999999
"1629",2012,"Vermont","VT","other",0.0177419893748538,5309.99999999999
"1630",2012,"Virginia","VA","dem",0.511564567962186,1971820
"1631",2012,"Virginia","VA","rep",0.472831028963891,1822522
"1632",2012,"Virginia","VA","other",0.01372451705012,52901
"1633",2012,"Washington","WA","dem",0.561633982996728,1755396
"1634",2012,"Washington","WA","rep",0.412946214321091,1290670
"1635",2012,"Washington","WA","other",0.0254198026821811,79449.9999999999
"1636",2012,"West Virginia","WV","dem",0.355393041563873,238269
"1637",2012,"West Virginia","WV","rep",0.622958424194333,417655
"1638",2012,"West Virginia","WV","other",0.0216485342417942,14514
"1639",2012,"Wisconsin","WI","dem",0.527761625351546,1620985
"1640",2012,"Wisconsin","WI","rep",0.459383467136198,1410966
"1641",2012,"Wisconsin","WI","other",0.0128549075122565,39483
"1642",2012,"Wyoming","WY","dem",0.276369061152528,69285.9999999999
"1643",2012,"Wyoming","WY","rep",0.681935851871353,170962
"1644",2012,"Wyoming","WY","other",0.0335778477150071,8418
"1645",2016,"Alabama","AL","dem",0.343579457579736,729546.999999999
"1646",2016,"Alabama","AL","rep",0.620830923644091,1318255
"1647",2016,"Alabama","AL","other",0.0253643732704397,53858.0000000001
"1648",2016,"Alaska","AK","dem",0.36550871290112,116454
"1649",2016,"Alaska","AK","rep",0.512815120775373,163387
"1650",2016,"Alaska","AK","other",0.0927974187716567,29566
"1651",2016,"Arizona","AZ","dem",0.451260218446932,1161167
"1652",2016,"Arizona","AZ","rep",0.486716164723211,1252401
"1653",2016,"Arizona","AZ","other",0.0546688611107333,140672
"1654",2016,"Arkansas","AR","dem",0.336531241293609,380494
"1655",2016,"Arkansas","AR","rep",0.605741021638283,684872
"1656",2016,"Arkansas","AR","other",0.0577277370681077,65268.9999999999
"1657",2016,"California","CA","dem",0.617263996045579,8753788
"1658",2016,"California","CA","rep",0.316171065384394,4483810
"1659",2016,"California","CA","other",0.0580511571512231,823258
"1660",2016,"Colorado","CO","dem",0.481569803828474,1338870
"1661",2016,"Colorado","CO","rep",0.43251397371431,1202484
"1662",2016,"Colorado","CO","other",0.0859162224572156,238866
"1663",2016,"Connecticut","CT","dem",0.545663010967099,897572
"1664",2016,"Connecticut","CT","rep",0.409269143788148,673215
"1665",2016,"Connecticut","CT","other",0.0434774943462296,71517
"1666",2016,"Delaware","DE","dem",0.533533368056342,235603
"1667",2016,"Delaware","DE","rep",0.419228243393193,185127
"1668",2016,"Delaware","DE","other",0.0472383885504654,20860
"1669",2016,"District of Columbia","DC","dem",0.904838838678717,282830
"1670",2016,"District of Columbia","DC","rep",0.0407038310805407,12723
"1671",2016,"District of Columbia","DC","other",0.0334991602015516,10471
"1672",2016,"Florida","FL","dem",0.478233158058051,4504975
"1673",2016,"Florida","FL","rep",0.490219414165907,4617886
"1674",2016,"Florida","FL","other",0.0315311858050694,297025
"1675",2016,"Georgia","GA","dem",0.456399833573608,1877963
"1676",2016,"Georgia","GA","rep",0.50771326054771,2089104
"1677",2016,"Georgia","GA","other",0.0304530161381106,125306
"1678",2016,"Hawaii","HI","dem",0.609807980551291,266891
"1679",2016,"Hawaii","HI","rep",0.294397071726256,128847
"1680",2016,"Hawaii","HI","other",0.0957949477224538,41926
"1681",2016,"Idaho","ID","dem",0.274920138209792,189765
"1682",2016,"Idaho","ID","rep",0.592614323691969,409055
"1683",2016,"Idaho","ID","other",0.132465538098239,91435
"1684",2016,"Illinois","IL","dem",0.558253666987933,3090729
"1685",2016,"Illinois","IL","rep",0.387617530738253,2146015
"1686",2016,"Illinois","IL","other",0.0517297808115852,286398
"1687",2016,"Indiana","IN","dem",0.37774839686752,1033126
"1688",2016,"Indiana","IN","rep",0.569400334484113,1557286
"1689",2016,"Indiana","IN","other",0.0489927084803496,133993
"1690",2016,"Iowa","IA","dem",0.417525134454962,653668.999999999
"1691",2016,"Iowa","IA","rep",0.511620613446774,800983
"1692",2016,"Iowa","IA","other",0.0595191558400082,93182
"1693",2016,"Kansas","KS","dem",0.360523707322345,427005
"1694",2016,"Kansas","KS","rep",0.566545818058396,671018
"1695",2016,"Kansas","KS","other",0.0666260273116729,78912
"1696",2016,"Kentucky","KY","dem",0.326821883336478,628854.000000001
"1697",2016,"Kentucky","KY","rep",0.625196385519001,1202971
"1698",2016,"Kentucky","KY","other",0.0475914287303114,91573
"1699",2016,"Louisiana","LA","dem",0.38449566098514,780154.000000001
"1700",2016,"Louisiana","LA","rep",0.580886846535688,1178638
"1701",2016,"Louisiana","LA","other",0.0346174924791723,70239.9999999999
"1702",2016,"Maine","ME","dem",0.46345214097309,357735
"1703",2016,"Maine","ME","rep",0.434766780844989,335593
"1704",2016,"Maine","ME","other",0.101781078181922,78564.0000000001
"1705",2016,"Maine CD-1","ME-1","dem",0.5396,NA
"1706",2016,"Maine CD-1","ME-1","rep",0.3915,NA
"1707",2016,"Maine CD-1","ME-1","other",0.0689,NA
"1708",2016,"Maine CD-2","ME-2","dem",0.4097,NA
"1709",2016,"Maine CD-2","ME-2","rep",0.5126,NA
"1710",2016,"Maine CD-2","ME-2","other",0.0777,NA
"1711",2016,"Maryland","MD","dem",0.603257442351928,1677928
"1712",2016,"Maryland","MD","rep",0.339093047285477,943169.000000001
"1713",2016,"Maryland","MD","other",0.0415431397913172,115550
"1714",2016,"Massachusetts","MA","dem",0.590500650966713,1995196
"1715",2016,"Massachusetts","MA","rep",0.322862027908552,1090893
"1716",2016,"Massachusetts","MA","other",0.0858115893088151,289942
"1717",2016,"Michigan","MI","dem",0.472745309508668,2268839
"1718",2016,"Michigan","MI","rep",0.474975642199961,2279543
"1719",2016,"Michigan","MI","other",0.05041314496079,241947
"1720",2016,"Minnesota","MN","dem",0.46445033961767,1367705
"1721",2016,"Minnesota","MN","rep",0.449251931042773,1322949
"1722",2016,"Minnesota","MN","other",0.0770450919626648,226881
"1723",2016,"Mississippi","MS","dem",0.401147882717841,485131
"1724",2016,"Mississippi","MS","rep",0.579410380888356,700714
"1725",2016,"Mississippi","MS","other",0.0194417363938027,23512.0000000001
"1726",2016,"Missouri","MO","dem",0.381352308352367,1071068
"1727",2016,"Missouri","MO","rep",0.567723478381617,1594511
"1728",2016,"Missouri","MO","other",0.0483763291740918,135870
"1729",2016,"Montana","MT","dem",0.359352187751503,177709
"1730",2016,"Montana","MT","rep",0.564661918685772,279240
"1731",2016,"Montana","MT","other",0.0759858935627247,37577
"1732",2016,"Nebraska","NE","dem",0.336987563771355,284494
"1733",2016,"Nebraska","NE","rep",0.587473511271258,495961
"1734",2016,"Nebraska","NE","other",0.056526266039821,47721
"1735",2016,"Nebraska CD-1","NE-1","dem",0.336987563771355,NA
"1736",2016,"Nebraska CD-1","NE-1","rep",0.587473511271258,NA
"1737",2016,"Nebraska CD-1","NE-1","other",0.056526266039821,NA
"1738",2016,"Nebraska CD-2","NE-2","dem",0.336987563771355,NA
"1739",2016,"Nebraska CD-2","NE-2","rep",0.587473511271258,NA
"1740",2016,"Nebraska CD-2","NE-2","other",0.056526266039821,NA
"1741",2016,"Nebraska CD-3","NE-3","dem",0.336987563771355,NA
"1742",2016,"Nebraska CD-3","NE-3","rep",0.587473511271258,NA
"1743",2016,"Nebraska CD-3","NE-3","other",0.056526266039821,NA
"1744",2016,"Nevada","NV","dem",0.47917823678119,539260
"1745",2016,"Nevada","NV","rep",0.455006953176024,512058
"1746",2016,"Nevada","NV","other",0.0658148100427854,74067
"1747",2016,"New Hampshire","NH","dem",0.468262626696906,348526
"1748",2016,"New Hampshire","NH","rep",0.464586669819534,345790
"1749",2016,"New Hampshire","NH","other",0.0509891226071348,37951
"1750",2016,"New Jersey","NJ","dem",0.554530844496942,2148278
"1751",2016,"New Jersey","NJ","rep",0.413503866500295,1601933
"1752",2016,"New Jersey","NJ","other",0.0319652890027635,123835
"1753",2016,"New Mexico","NM","dem",0.482556471786341,385234
"1754",2016,"New Mexico","NM","rep",0.400425143332427,319667
"1755",2016,"New Mexico","NM","other",0.117018384881232,93418.0000000002
"1756",2016,"New York","NY","dem",0.583962438753543,4556124
"1757",2016,"New York","NY","rep",0.361382164047452,2819534
"1758",2016,"New York","NY","other",0.053012759155118,413610
"1759",2016,"North Carolina","NC","dem",0.461728661682095,2189316
"1760",2016,"North Carolina","NC","rep",0.498280946961804,2362631
"1761",2016,"North Carolina","NC","other",0.0274436873571674,130126
"1762",2016,"North Dakota","ND","dem",0.27226739458706,93758
"1763",2016,"North Dakota","ND","rep",0.629556278313393,216794
"1764",2016,"North Dakota","ND","other",0.0971192937623417,33444
"1765",2016,"Ohio","OH","dem",0.4355807627672,2394164
"1766",2016,"Ohio","OH","rep",0.516876506757862,2841005
"1767",2016,"Ohio","OH","other",0.0445746528646388,245004
"1768",2016,"Oklahoma","OK","dem",0.289316802845439,420375
"1769",2016,"Oklahoma","OK","rep",0.653228648196274,949136.000000001
"1770",2016,"Oklahoma","OK","other",0.0574545489582875,83481.0000000001
"1771",2016,"Oregon","OR","dem",0.500718520028621,1002106
"1772",2016,"Oregon","OR","rep",0.390940351844968,782403.000000001
"1773",2016,"Oregon","OR","other",0.108341128126412,216827.000000001
"1774",2016,"Pennsylvania","PA","dem",0.478536161645629,2926441
"1775",2016,"Pennsylvania","PA","rep",0.48577885803746,2970733
"1776",2016,"Pennsylvania","PA","other",0.0356849803169113,218228
"1777",2016,"Rhode Island","RI","dem",0.544066065703747,252525
"1778",2016,"Rhode Island","RI","rep",0.388980574993967,180543
"1779",2016,"Rhode Island","RI","other",0.0466169981729808,21637
"1780",2016,"South Carolina","SC","dem",0.406734197896651,855373
"1781",2016,"South Carolina","SC","rep",0.549393326856954,1155389
"1782",2016,"South Carolina","SC","other",0.0438724752463948,92264.9999999999
"1783",2016,"South Dakota","SD","dem",0.31737428159949,117458
"1784",2016,"South Dakota","SD","rep",0.615307503789588,227721
"1785",2016,"South Dakota","SD","other",0.0673182146109221,24914
"1786",2016,"Tennessee","TN","dem",0.347163327986501,870695
"1787",2016,"Tennessee","TN","rep",0.607220336942146,1522925
"1788",2016,"Tennessee","TN","other",0.0401183878801943,100618
"1789",2016,"Texas","TX","dem",0.43235257981012,3877868
"1790",2016,"Texas","TX","rep",0.522346855793354,4685047
"1791",2016,"Texas","TX","other",0.0395853555256607,355050
"1792",2016,"Utah","UT","dem",0.27461268592269,310674
"1793",2016,"Utah","UT","rep",0.455408165881004,515211
"1794",2016,"Utah","UT","other",0.269979148196306,305432
"1795",2016,"Vermont","VT","dem",0.557227421232139,178573
"1796",2016,"Vermont","VT","rep",0.297593824013081,95369
"1797",2016,"Vermont","VT","other",0.073723659534367,23626
